Benchmark	Description	ActualAvgRounds	MinScore	TIME_TO_SEC(timediff(TimeEnd, TimeStart))
sw-driver	Hypercube, de+nelder mead	239.6875	0.00017338416546408553	172
sw-driver	Hypercube, de+nsga2	240.875	0.00019049239654123085	172
ak-driver	Hypercube, ihs	1999	0.82717307990707	1024
ak-driver	Broadcast, de+sade	295.2	0.04200912734291551	66
ra-driver	1-2-3 Ring, pso	1999	85.39032680222545	730
ra-driver	Fully Connected, xnes	1999	123.59512783954256	898
gr-driver	One-way ring, de+nsga2	1999	0.014772407722822956	421
gr-driver	One-way ring, bee_colony	84.3	0.00007734135411319176	34
ra-driver	Bidirectional chain, pso	1999	80.88932983000974	368
rb-driver	1-2 Ring, de+pso	363.6	0.0028189182608666105	538
rb-driver	Barabasi-Albert, de+nsga2	637.3	0.002669963685999765	633
rb-driver	1-2-3 Ring, nsga2	1999	122958.16652716055	779
gr-driver	1-2 Ring, de1220	1999	0.00985728460782076	387
rb-driver	Extended Barabasi-Albert, nsga2	1999	139496.02763597708	337
gr-driver	Rim, nsga2	1999	161.71976157268563	368
ra-driver	1-2 Ring, cmaes	1999	146.51922191923774	509
gr-driver	Fully Connected, bee_colony	1999	0.007396040334114895	421
gr-driver	Fully Connected, cmaes	1999	102.98100013889646	560
gr-driver	1-2-3 Ring, pso_gen	1999	26.22493274909275	381
gr-driver	1-2 Ring, pso	1999	31.255560089598514	381
gr-driver	Broadcast, ihs	1999	4.019558562826633	469
gr-driver	1-2-3 Ring, de1220	202.2	0.00011362282116389455	67
gr-driver	Broadcast, de1220	294.7	0.00009486156517080069	65
gr-driver	1-2 Ring, de+de1220	1999	0.00985728460782076	444
gr-driver	1-2 Ring, de+pso	1999	0.034457509806480324	490
gr-driver	1-2-3 Ring, cmaes	1999	115.25234985743414	515
gr-driver	1-2-3 Ring, nsga2	1999	164.13155141009906	326
gr-driver	1-2 Ring, de+nelder mead	51.1	0.0000000000025144331061710545	31
gr-driver	Fully Connected, de+de1220	1999	0.007396040334114895	400
gr-driver	1-2-3 Ring, de+de1220	288.4	0.00007924263070246962	90
gr-driver	1-2 Ring, de+praxis	61.6	0.0000000000024688029398589606	25
ra-driver	Broadcast, de+pso	304.1	0.09627507543657998	68
gr-driver	1-2 Ring, ihs	1999	1.2335290933976273	515
gr-driver	1-2-3 Ring, de	1999	0.027051681251646587	389
gr-driver	1-2-3 Ring, de+nsga2	1999	0.014772407722822956	397
ra-driver	Hypercube, nsga2	1999	134.89736882211753	634
gr-driver	1-2-3 Ring, de+pso	1999	0.01722629385971286	414
gr-driver	1-2 Ring, de	363.5	0.00010432137625038251	109
gr-driver	Fully Connected, pso_gen	1999	28.65060401634391	345
gr-driver	Fully Connected, ihs	1999	1.2097586388104902	498
rb-driver	Hypercube, cmaes	1999	83181.74219859015	993
gr-driver	1-2 Ring, xnes	1999	85.74829117096694	519
gr-driver	1-2 Ring, pso_gen	1999	31.05020432447359	315
ra-driver	Bidirectional chain, de1220	132.1	0.250730273629614	48
gr-driver	Fully Connected, de+nsga2	322.4	0.00007177362732480042	88
ra-driver	One-way ring, de+de1220	171.9	0.29559690811231576	48
ra-driver	One-way ring, sade	119.1	0.3162583041167011	42
gr-driver	Ageing Extended Barabasi-Albert, cmaes	1999	127.75714011146071	448
ra-driver	One-way ring, de+nsga2	186.9	0.299904258802286	65
ra-driver	Bidirectional ring, pso_gen	1999	88.8695933216804	339
ra-driver	One-way ring, de+sade	148.1	0.30978399007105395	53
ra-driver	One-way ring, de+praxis	142.8	0.057571309100893586	51
ra-driver	Rim, pso_gen	1999	61.66835220808079	316
gr-driver	1-2-3 Ring, sade	240	0.00008307127283957438	62
ra-driver	Bidirectional chain, xnes	1999	133.13629465708615	477
gr-driver	Ageing Extended Barabasi-Albert, de+nsga2	322.3	0.00016431201365540993	84
ra-driver	One-way ring, xnes	1999	161.2787911730772	480
gr-driver	1-2-3 Ring, de+nelder mead	1999	0.012316072519261478	319
rb-driver	Watts-Strogatz, pso	1999	4983.57063581999	362
ra-driver	Bidirectional ring, ihs	1999	4.303157723826217	498
ra-driver	Rim, sade	126.9	0.2951967189906952	45
gr-driver	Fully Connected, de+praxis	52.2	0.000000000002456146397378234	27
gr-driver	Ageing Extended Barabasi-Albert, de+sade	354.6	0.00006999213374681013	101
gr-driver	1-2 Ring, de+nsga2	1999	0.03192281883633763	425
sw-driver	One-way ring, cmaes	1999	-446957.5772382065	511
ra-driver	Bidirectional chain, sade	130.5	0.2706707766978127	43
gr-driver	1-2 Ring, cmaes	1999	123.57868473764955	513
ra-driver	Bidirectional chain, pso_gen	1999	85.68178253614242	368
gr-driver	1-2-3 Ring, de+sade	304	0.0000809019629389729	97
gr-driver	Fully Connected, de	1999	0.022151242014808892	408
gr-driver	Ageing Extended Barabasi-Albert, de+pso	1999	0.00985728460782076	414
ra-driver	Hypercube, de1220	119.75	0.31487451594816207	59
ra-driver	Bidirectional ring, cmaes	1999	134.77642804716854	506
ra-driver	Broadcast, bee_colony	68	0.15880729842595542	24
ra-driver	Bidirectional chain, de+praxis	132.3	0.2265245068439583	41
rb-driver	Fully Connected, bee_colony	1999	0.06052497668377245	484
gr-driver	Fully Connected, de1220	279	0.00009828544540368966	81
ra-driver	Rim, cmaes	1999	140.90828801461345	436
rb-driver	Barabasi-Albert, xnes	1999	71077.79052593221	485
ra-driver	Bidirectional ring, sade	142	0.27061676446481897	40
ra-driver	Bidirectional ring, de+nsga2	217.6	0.30594846824124033	63
rb-driver	Extended Barabasi-Albert, de+de1220	643.4	0.004482332614378855	152
ra-driver	One-way ring, pso_gen	1999	89.31479063775937	297
ra-driver	Rim, nsga2	1999	143.88956063547664	336
rb-driver	Barabasi-Albert, de+praxis	548	0.0036316827110428455	132
ra-driver	Fully Connected, sade	134.6	0.2880506724858094	54
ra-driver	1-2 Ring, de	202.1	0.3163907081916193	70
ra-driver	1-2 Ring, de+nsga2	1999	0.9949590570932969	385
ra-driver	Bidirectional ring, de+pso	205	0.29163900936282516	57
ra-driver	Barabasi-Albert, de	173.9	0.29399785957022573	43
rb-driver	Ageing Extended Barabasi-Albert, de+nelder mead	588.6	0.01625168227797525	154
rb-driver	Ageing Extended Barabasi-Albert, de+nsga2	642.1	0.005271479726602514	164
ra-driver	1-2-3 Ring, de1220	176.2	0.3072390279009767	49
rb-driver	Ageing Extended Barabasi-Albert, de+pso	649.6	0.004887866433929284	196
rb-driver	Bidirectional ring, pso	1999	1538.8480872762696	385
rb-driver	Barabasi-Albert, cmaes	1999	80067.79460385324	543
ra-driver	Hypercube, pso	1999	78.35483666569795	648
rb-driver	Extended Barabasi-Albert, de1220	480.8	0.008763276495154888	113
ra-driver	Bidirectional chain, nsga2	1999	159.8835912510609	319
ra-driver	Rim, bee_colony	51.4	0.2685782194282069	23
ra-driver	1-2-3 Ring, de+sade	150.5	0.24467538987869375	57
rb-driver	Ageing Extended Barabasi-Albert, pso_gen	1999	4253.911059018562	391
ra-driver	1-2-3 Ring, ihs	1999	5.063951867149626	542
rb-driver	Hypercube, ihs	1999	101.97483773902404	992
ra-driver	Hypercube, sade	107.8125	0.22956209930327987	49
rb-driver	Ageing Extended Barabasi-Albert, pso	1999	4777.519504962273	419
rb-driver	Watts-Strogatz, xnes	1999	88169.79340161238	596
rb-driver	Ageing Extended Barabasi-Albert, bee_colony	1999	0.0015055256722909295	620
ra-driver	Fully Connected, de	189.9	0.2880567950707871	55
ra-driver	Broadcast, de+nsga2	321.7	0.199428493052352	77
rb-driver	Extended Barabasi-Albert, de+praxis	453.9	0.0012202711332695109	131
ra-driver	1-2-3 Ring, sade	137.2	0.26691992734967585	475
rb-driver	Broadcast, de+pso	1055.3	0.0007771673015241818	621
ra-driver	Barabasi-Albert, pso	57.3	82.38960011430463	27
ra-driver	Barabasi-Albert, bee_colony	57.7	0.22716842474250143	26
ra-driver	Hypercube, de+de1220	140.5	0.27606572425179365	65
ra-driver	1-2 Ring, pso_gen	1999	82.76481762714424	363
ak-driver	One-way ring, pso	1999	11.47664187462605	344
sw-driver	Bidirectional ring, pso_gen	1999	3105.409854990485	381
sw-driver	Rim, ihs	1999	41.839303153909896	549
sw-driver	Ageing Extended Barabasi-Albert, de+nelder mead	293.9	0.00017110028056777082	76
sw-driver	Ageing Extended Barabasi-Albert, de+sade	309.7	0.00017053656210919144	103
sw-driver	Ageing Extended Barabasi-Albert, xnes	1999	-476486.8212583143	512
sw-driver	1-2 Ring, de1220	233.2	0.00020108870921831112	71
ak-driver	One-way ring, de+nelder mead	63.1	0.00000015533099828601848	23
ak-driver	Extended Barabasi-Albert, de+praxis	196.4	0.045119035182186185	72
gr-driver	One-way ring, de1220	240.5	0.00009333429038627106	81
ak-driver	Bidirectional ring, de+sade	159.2	0.04378102340450285	54
rb-driver	Ageing Extended Barabasi-Albert, de1220	345.3	0.0023259333830940978	116
rb-driver	Watts-Strogatz, de+sade	613.9	0.0023886435427366084	194
ak-driver	One-way ring, cmaes	1999	15.947917909794999	495
sw-driver	Bidirectional ring, nsga2	1999	3946.5960965729664	348
ak-driver	Bidirectional chain, de+de1220	145.2	0.04231417219658029	62
ak-driver	Hypercube, cmaes	1999	15.495623859396565	1016
ak-driver	1-2-3 Ring, de+nsga2	225.8	0.04485123821677606	68
ak-driver	Bidirectional ring, pso_gen	1999	11.541299139719227	328
ak-driver	Hypercube, sade	90.0625	0.0343220911669353	48
ra-driver	Barabasi-Albert, de1220	140.7	0.2654176169162952	265
ra-driver	Hypercube, de+praxis	131.625	0.2761748437638971	290
ra-driver	Fully Connected, pso_gen	1999	87.95023966732076	641
gr-driver	One-way ring, pso_gen	1999	28.659064770369344	388
ak-driver	Extended Barabasi-Albert, pso_gen	1999	11.292751648204792	431
ak-driver	Fully Connected, de+praxis	96.1	0.000000138978507369103	38
ra-driver	Bidirectional chain, de+nsga2	164	0.2848271285414228	51
ak-driver	Broadcast, de+nsga2	259.2	0.04125383421491735	72
ak-driver	One-way ring, de+praxis	56.1	0.00000013555493838524058	23
gr-driver	Bidirectional chain, de+nsga2	1999	0.027051681251646587	382
ak-driver	Erdos-Renyi, pso_gen	1999	11.550231900734273	359
ak-driver	1-2-3 Ring, sade	131.9	0.04058587906903144	45
rb-driver	Barabasi-Albert, de+pso	561.7	0.006386462669060611	140
sw-driver	Rim, de1220	213.7	0.00020027707159897545	71
ak-driver	Watts-Strogatz, de	183.1	0.044281054727499214	70
ak-driver	Watts-Strogatz, ihs	1999	2.509264817883825	486
gr-driver	One-way ring, de+nelder mead	47	0.00000016406613556618765	24
gr-driver	One-way ring, nsga2	1999	147.14309282941932	314
ak-driver	Fully Connected, de+pso	231.6	0.039201370972759	78
ak-driver	Bidirectional ring, xnes	1999	16.10890005232242	486
ak-driver	One-way ring, pso_gen	1999	10.95632416611264	322
ak-driver	Fully Connected, pso	1999	10.75995993354528	376
ak-driver	One-way ring, de1220	112.3	0.04459147354846893	48
ak-driver	Broadcast, pso_gen	1999	9.661513434154713	403
ak-driver	Broadcast, nsga2	1999	16.910024965265684	343
ra-driver	Bidirectional chain, de+de1220	189	0.29923999661724565	66
ak-driver	1-2-3 Ring, de+sade	151.7	0.04449102207355127	51
sw-driver	Rim, bee_colony	95.2	0.000171314595718286	33
sw-driver	Rim, nsga2	1999	3334.2067570272193	287
ak-driver	Hypercube, xnes	1999	16.213405064424506	913
ak-driver	Watts-Strogatz, bee_colony	77.7	0.03433786587824672	28
gr-driver	Bidirectional ring, de+nelder mead	10.3	0.00000004794750574355078	12
sw-driver	Rim, de+praxis	43.5	0.000000000009094947017729282	17
gr-driver	One-way ring, de+sade	272.3	0.00006426560462757802	92
gr-driver	One-way ring, de+pso	1999	0.014772407722822956	423
ak-driver	Hypercube, de+de1220	143.8125	0.04444811719784214	70
ak-driver	Watts-Strogatz, de+nelder mead	186.8	0.04447700153631162	63
ak-driver	Fully Connected, de+de1220	125	0.04477135837769852	42
sw-driver	1-2 Ring, de	307.7	0.0001755412704369519	83
ak-driver	Watts-Strogatz, xnes	1999	15.899316601200134	481
ak-driver	1-2 Ring, de+nsga2	225.5	0.041208166282058034	66
ak-driver	Bidirectional ring, de+pso	200	0.04370475125773199	65
ak-driver	Erdos-Renyi, ihs	1999	3.0330391036066087	512
ra-driver	Barabasi-Albert, nsga2	1999	161.78036282543232	307
ak-driver	Broadcast, de1220	147.4	0.04453710520435239	35
sw-driver	Rim, de	288.8	0.00017148000370070804	78
gr-driver	Bidirectional ring, de1220	1999	0.01724102091528279	368
sw-driver	1-2 Ring, pso	1999	3064.804658056804	329
ak-driver	Watts-Strogatz, cmaes	1999	15.237547739361329	514
ak-driver	Bidirectional ring, de+nsga2	227	0.039277032253501876	65
ak-driver	Bidirectional ring, bee_colony	75.7	0.04460343589881477	32
sw-driver	Bidirectional chain, de+praxis	53.3	0.000000000009094947017729282	21
gr-driver	Rim, de+nelder mead	0	0.000000003109495216868652	12
ak-driver	Erdos-Renyi, sade	163	0.04373287307938556	50
ak-driver	Erdos-Renyi, de+nsga2	233.2	0.04104166749850835	72
ak-driver	Watts-Strogatz, pso_gen	1999	11.413731313753306	385
ak-driver	Barabasi-Albert, pso_gen	1999	11.779482123830773	353
ak-driver	Fully Connected, de1220	111.3	0.04290411901005742	37
sw-driver	1-2-3 Ring, de+sade	20.5	0.00014120312334853224	407
sw-driver	Extended Barabasi-Albert, de	49.2	0.00019017838349100202	409
sw-driver	1-2 Ring, sade	164.5	0.00019374552721274085	525
sw-driver	1-2-3 Ring, de+nsga2	1999	0.0006573529608431272	812
ak-driver	Erdos-Renyi, de+sade	249.5	0.04486192498883357	68
ak-driver	Broadcast, de+praxis	268.3	0.04405778580041586	61
ak-driver	Watts-Strogatz, de+pso	179.4	0.04147053193218797	63
ak-driver	Erdos-Renyi, cmaes	1999	16.99707460204036	487
ak-driver	Watts-Strogatz, de+de1220	194.7	0.037412701041639185	59
ak-driver	1-2-3 Ring, de+de1220	116.6	0.04393006294140678	40
ak-driver	Fully Connected, cmaes	1999	16.275381634105692	491
ak-driver	Barabasi-Albert, pso	1999	11.289505281283736	321
ak-driver	Watts-Strogatz, nsga2	1999	15.913192005914631	357
ak-driver	Watts-Strogatz, pso	1999	11.139460158513364	403
ak-driver	Erdos-Renyi, de1220	122.1	0.04312725238977011	33
gr-driver	One-way ring, sade	228.7	0.00009741033023225043	73
ak-driver	Fully Connected, de+nelder mead	55.5	0.00000019111270121996426	26
sw-driver	Bidirectional chain, de+sade	287.9	0.0001914268823384191	80
ak-driver	Hypercube, de+sade	132.5	0.04359289078000517	64
gr-driver	One-way ring, xnes	1999	119.4298857348165	580
ak-driver	Barabasi-Albert, ihs	1999	2.2058029614477737	588
rb-driver	Fully Connected, de+sade	662.7	0.0013344600562924642	180
ak-driver	Broadcast, cmaes	1999	16.552338720292685	393
ak-driver	Hypercube, de+nelder mead	144.875	0.04373764056438434	79
ak-driver	Hypercube, nsga2	1999	16.728302367261342	633
sw-driver	Rim, de+pso	412.3	0.00019436402817518683	111
ak-driver	Ageing Extended Barabasi-Albert, xnes	1999	16.94086256052651	485
ak-driver	Hypercube, de+nsga2	142.1875	0.04355560412883053	73
ak-driver	Barabasi-Albert, de1220	121.7	0.04526361448344973	43
gr-driver	One-way ring, de+praxis	31.1	0.000000000002630340389941921	15
sw-driver	Bidirectional ring, de+praxis	57.5	0.00000000003092281986027956	29
sw-driver	Bidirectional ring, sade	221.9	0.00012894700557808392	71
gr-driver	One-way ring, de+de1220	1999	0.007396040334114895	378
ak-driver	Erdos-Renyi, nsga2	1999	16.62100305891598	315
ak-driver	Watts-Strogatz, de1220	117.4	0.04289162357994458	40
ak-driver	Erdos-Renyi, de+de1220	227.7	0.03785468216826304	53
ak-driver	Extended Barabasi-Albert, sade	141.5	0.04459709249376376	46
ak-driver	Barabasi-Albert, de+nelder mead	178.4	0.044892979199940175	186
ak-driver	Ageing Extended Barabasi-Albert, de+pso	174	0.042747392294139264	200
ak-driver	Erdos-Renyi, xnes	1999	16.414165407233416	636
gr-driver	Bidirectional ring, xnes	1999	131.92619455791797	488
ak-driver	Erdos-Renyi, bee_colony	105.3	0.04508494066568902	28
ak-driver	Barabasi-Albert, bee_colony	88.2	0.040144612603143504	28
gr-driver	One-way ring, pso	1999	32.75669638521137	355
gr-driver	Rim, sade	228.1	0.000059772485114018004	73
gr-driver	Bidirectional chain, de	341.9	0.00007599438746186404	99
gr-driver	Bidirectional ring, de+praxis	37	0.000000000003417266469796232	18
gr-driver	Rim, de+pso	1999	0.00985728460782076	410
ak-driver	Ageing Extended Barabasi-Albert, de+de1220	213.1	0.045297268361988774	62
ak-driver	Erdos-Renyi, pso	1999	11.005043528386661	379
ak-driver	Extended Barabasi-Albert, de+nelder mead	185.4	0.040678785973185416	61
gr-driver	Bidirectional chain, nsga2	1999	156.22592914118871	325
ra-driver	1-2-3 Ring, de+nelder mead	127.5	0.0000000000003979039320256561	45
sw-driver	One-way ring, nsga2	1999	4061.9049796708828	311
ak-driver	Erdos-Renyi, de	231.1	0.044828211781276384	49
gr-driver	Bidirectional chain, de+de1220	272.1	0.00011568000561734681	89
ak-driver	Bidirectional chain, xnes	1999	15.964012008133235	518
ak-driver	Barabasi-Albert, de+sade	162.2	0.043150447373978995	312
gr-driver	Rim, de1220	353.6	0.00011545568395510131	381
gr-driver	Bidirectional ring, de+nsga2	1999	0.027017420107750323	773
gr-driver	Bidirectional ring, ihs	1999	1.130897496292529	943
gr-driver	Bidirectional chain, ihs	1999	1.4147614950842062	988
gr-driver	Bidirectional ring, de+sade	267.5	0.00008149080286801169	83
sw-driver	One-way ring, ihs	1999	70.55773697348468	521
ak-driver	Hypercube, pso	1999	11.087157045028757	681
gr-driver	Bidirectional chain, cmaes	1999	110.5268866562251	488
rb-driver	Ageing Extended Barabasi-Albert, de	642.3	0.002772995072151763	166
gr-driver	Bidirectional ring, cmaes	1999	140.66810845117564	513
gr-driver	Rim, pso_gen	1999	23.310559029763212	364
ak-driver	Barabasi-Albert, sade	140.7	0.04098970105100408	42
gr-driver	Fully Connected, sade	257.1	0.00007145699810329198	80
gr-driver	Bidirectional ring, sade	268.6	0.00011257854027868497	71
gr-driver	Bidirectional chain, de+sade	328.9	0.00008152017860829641	85
sw-driver	Bidirectional chain, xnes	1999	-431779.79677169945	508
gr-driver	Rim, cmaes	1999	99.90201003555384	491
ra-driver	Fully Connected, de1220	147.2	0.2965732593450241	61
rb-driver	Extended Barabasi-Albert, ihs	1999	41.89099685920494	509
sw-driver	Bidirectional ring, de1220	228.4	0.00017184747412102297	73
rb-driver	Broadcast, de1220	640.8	0.005696205700727207	119
sw-driver	Bidirectional chain, de1220	236.8	0.00018534375703893602	67
sw-driver	Extended Barabasi-Albert, de+sade	302.6	0.00014636740797868697	100
sw-driver	Ageing Extended Barabasi-Albert, cmaes	1999	-474037.5922478945	528
gr-driver	Ageing Extended Barabasi-Albert, de+nelder mead	347.7	0.00010589200359256701	100
sw-driver	Rim, de+de1220	225	0.0001521930480521405	68
gr-driver	Ageing Extended Barabasi-Albert, de+de1220	1999	0.02214143864451734	418
sw-driver	One-way ring, xnes	1999	-465370.07857408666	499
sw-driver	One-way ring, de+praxis	52	0.000000000006366462912410498	25
ak-driver	Watts-Strogatz, de+nsga2	182.2	0.04417265223025568	55
ra-driver	Broadcast, de	310.6	0.27828245299761534	64
rb-driver	Ageing Extended Barabasi-Albert, de+sade	580	0.001904453818060343	150
ra-driver	Erdos-Renyi, de+sade	212.3	0.30235018498024147	53
sw-driver	One-way ring, de+nelder mead	57.5	0.000000000008185452315956354	33
ra-driver	One-way ring, de1220	164.8	0.16754003649060678	57
sw-driver	Bidirectional chain, de+nsga2	309.3	0.00019333605087012984	91
sw-driver	Rim, xnes	1999	-476277.2201530485	479
sw-driver	Bidirectional ring, de+nsga2	366.9	0.00014826070400886238	104
gr-driver	Bidirectional ring, de+pso	1999	0.01724102091528279	395
sw-driver	Rim, cmaes	1999	-497715.80358667416	459
ak-driver	Watts-Strogatz, de+praxis	170.3	0.04400070801643041	50
sw-driver	Rim, sade	233.8	0.00017632047365623293	74
ra-driver	Hypercube, bee_colony	17.375	0.18597438185781812	37
sw-driver	One-way ring, de+de1220	241.6	0.00008273732055386063	93
sw-driver	Fully Connected, de+nsga2	329	0.0001822462627387722	131
sw-driver	Bidirectional chain, de+pso	308.1	0.00018320963044970995	81
sw-driver	Rim, pso	1999	2734.63556772766	594
sw-driver	One-way ring, pso_gen	1999	2916.092837860425	711
sw-driver	Fully Connected, cmaes	1999	-473974.4196135914	867
sw-driver	Watts-Strogatz, ihs	1999	21.2548135342131	1170
sw-driver	Fully Connected, de1220	234	0.00019763567706831964	61
sw-driver	One-way ring, bee_colony	91.8	0.000164528350069304	29
sw-driver	Hypercube, ihs	1999	11.996783543032507	957
sw-driver	Bidirectional chain, de+de1220	264.5	0.00018742867905530147	67
sw-driver	One-way ring, de+pso	364.7	0.00018575461035652552	102
sw-driver	Fully Connected, nsga2	1999	4076.4529560996316	312
rb-driver	1-2-3 Ring, pso	1999	5462.709926412392	354
gr-driver	Bidirectional ring, de	352.8	0.0001146213923466366	96
sw-driver	Fully Connected, pso	1999	2802.3550261990054	382
sw-driver	Watts-Strogatz, sade	226.4	0.00015830125084903557	64
